Time,Motor1 Apos,Opten1 PosX,Opten1 PosY,Motor2 Apos,Opten2 PosX,Opten2 PosY
0.258,0.0,-0.006,0.002,0.0,-0.004,-0.002
0.348,0.0,-0.006,0.002,0.0,-0.004,-0.002
0.378,0.0,-0.006,0.002,0.0,-0.004,-0.002
0.418,0.0,-0.006,0.002,0.0,-0.004,-0.002
0.484,0.0,-0.006,0.002,0.0,-0.004,-0.002
0.547,0.0,-0.006,0.002,0.0,-0.004,-0.002
0.608,0.0,-0.006,0.002,0.0,-0.004,-0.002
0.669,0.0,-0.006,0.002,0.0,-0.004,-0.002
0.729,0.0,-0.006,0.002,0.0,-0.004,-0.002
0.79,0.0,-0.006,0.002,0.0,-0.004,-0.002
0.854,0.0,-0.006,0.002,0.0,-0.004,-0.002
0.916,0.0,-0.006,0.002,0.0,-0.004,-0.002
0.979,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.04,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.106,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.177,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.229,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.3,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.356,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.422,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.48,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.546,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.721,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.767,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.822,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.855,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.915,0.0,-0.006,0.002,0.0,-0.004,-0.002
1.977,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.041,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.112,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.174,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.236,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.291,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.356,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.517,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.565,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.616,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.671,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.731,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.797,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.859,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.921,0.0,-0.006,0.002,0.0,-0.004,-0.002
2.983,0.0,-0.006,0.002,0.0,-0.004,-0.002
3.042,0.0,-0.006,0.002,0.0,-0.004,-0.002
3.105,0.0,-0.006,0.002,0.0,-0.004,-0.002
3.17,0.0,-0.006,0.002,0.0,-0.004,-0.002
3.234,0.0,-0.006,0.002,0.0,-0.004,-0.002
3.295,0.0,-0.006,0.002,0.0,-0.004,-0.002
3.357,0.0,-0.006,0.002,0.0,-0.004,-0.002
3.416,0.0,-0.006,0.002,0.0,-0.004,-0.002
3.479,0.0,-0.006,0.002,0.0,-0.004,-0.002
3.54,0.0,-0.006,0.002,0.0,-0.004,-0.002
3.615,0.0,-0.006,0.002,0.0,-0.004,-0.002
3.668,0.0,-0.006,0.002,0.0,-0.004,-0.002
3.732,0.0,-0.011,0.004,0.0,-0.015,-0.002
3.8,0.0,-0.03,0.015,0.0,-0.042,0.004
3.859,-0.46,-0.142,0.011,0.0,-0.144,0.0
3.916,-0.46,-0.243,0.021,-0.1,-0.246,-0.017
3.983,-0.46,-0.493,0.036,-0.1,-0.495,-0.008
4.045,-1.66,-0.734,0.032,-0.1,-0.62,0.006
4.103,-1.66,-1.204,0.015,-0.11,-0.616,0.008
4.166,-1.66,-1.789,-0.004,-0.11,-0.612,0.008
4.234,-3.22,-2.411,-0.013,-0.11,-0.614,0.015
4.301,-3.22,-2.927,-0.013,-0.1,-0.62,-0.002
4.358,-3.22,-3.27,-0.034,-0.1,-0.622,-0.0
4.419,-4.76,-3.818,-0.04,-0.11,-0.624,0.006
4.482,-4.76,-4.35,-0.047,-0.11,-0.627,0.011
4.544,-6.1,-4.904,-0.044,-0.11,-0.631,0.006
4.608,-6.1,-5.395,-0.049,-0.11,-0.631,0.004
4.671,-6.1,-5.95,-0.064,-0.11,-0.631,0.002
4.732,-7.64,-6.509,-0.078,-0.11,-0.633,0.002
4.794,-7.64,-7.017,-0.083,-0.11,-0.637,0.008
4.856,-7.64,-7.531,-0.091,-0.11,-0.637,0.008
4.916,-9.14,-8.018,-0.099,-0.11,-0.639,0.008
4.978,-9.14,-8.585,-0.099,-0.11,-0.641,0.013
5.039,-9.14,-9.089,-0.104,-0.11,-0.641,0.011
5.104,-10.65,-9.614,-0.112,-0.11,-0.641,0.008
5.182,-10.65,-10.132,-0.119,-0.11,-0.646,0.017
5.246,-12.21,-10.704,-0.119,-0.11,-0.646,0.013
5.307,-12.21,-10.994,-0.121,-0.11,-0.646,0.013
5.371,-12.21,-11.538,-0.121,-0.11,-0.648,0.017
5.443,-13.9,-11.807,-0.127,-0.11,-0.652,0.015
5.505,-13.9,-12.313,-0.131,-0.11,-0.66,0.017
5.569,-13.9,-12.533,-0.138,-0.11,-0.677,0.019
5.618,-14.44,-12.594,-0.138,-0.11,-0.682,0.019
5.693,-14.44,-12.605,-0.138,-0.11,-0.688,0.021
5.748,-14.46,-12.605,-0.138,-0.11,-0.692,0.021
5.813,-14.46,-12.607,-0.138,-0.11,-0.692,0.021
5.873,-14.46,-12.607,-0.138,-0.11,-0.694,0.021
5.933,-14.46,-12.607,-0.138,-0.11,-0.694,0.021
5.994,-14.46,-12.607,-0.138,-0.11,-0.694,0.021
6.056,-14.46,-12.584,-0.138,-0.11,-0.675,0.03
6.131,-13.98,-12.469,-0.142,-0.11,-0.536,0.032
6.183,-13.98,-12.291,-0.159,-0.02,-0.383,0.034
6.252,-13.98,-12.12,-0.165,-0.02,-0.201,0.03
6.306,-12.88,-12.01,-0.146,-0.02,-0.08,0.019
6.37,-12.88,-11.97,-0.146,0.0,-0.085,0.008
6.439,-12.88,-11.817,-0.15,0.0,-0.085,0.008
6.499,-11.39,-11.28,-0.19,0.0,-0.08,0.011
6.562,-11.39,-10.687,-0.21,0.0,-0.08,0.015
6.626,-11.39,-10.173,-0.224,0.0,-0.08,0.011
6.688,-9.85,-9.62,-0.224,0.0,-0.08,0.008
6.75,-9.85,-9.059,-0.222,0.0,-0.08,0.006
6.811,-8.32,-8.509,-0.22,0.0,-0.08,0.006
6.87,-8.32,-7.963,-0.218,0.0,-0.08,0.006
6.935,-8.32,-7.455,-0.218,0.0,-0.078,0.004
6.994,-6.74,-6.9,-0.216,0.0,-0.078,0.004
7.059,-6.74,-6.354,-0.214,0.0,-0.078,0.004
7.122,-6.74,-5.91,-0.207,0.0,-0.078,0.006
7.183,-5.1,-5.366,-0.205,0.0,-0.08,0.004
7.247,-5.1,-4.752,-0.195,0.0,-0.08,0.006
7.307,-5.1,-4.261,-0.186,0.0,-0.08,0.006
7.379,-3.62,-3.586,-0.176,-0.02,-0.08,0.004
7.431,-3.62,-3.194,-0.171,-0.02,-0.074,0.004
7.493,-3.62,-3.16,-0.169,-0.02,-0.068,0.006
7.569,-3.07,-3.16,-0.169,0.0,-0.057,0.0
7.617,-3.07,-3.16,-0.169,0.0,-0.057,0.0
7.684,-3.05,-3.16,-0.169,0.0,-0.051,0.004
7.747,-3.05,-3.16,-0.169,-0.02,-0.044,0.004
7.815,-3.05,-3.16,-0.169,-0.02,-0.042,0.002
7.875,-3.03,-3.16,-0.169,-0.02,-0.042,0.002
7.938,-3.03,-3.16,-0.169,-0.02,-0.042,0.002
8.004,-3.03,-3.16,-0.169,-0.02,-0.042,0.002
8.066,-3.03,-3.16,-0.169,-0.02,-0.042,0.002
8.128,-3.03,-3.16,-0.169,0.0,-0.066,0.008
8.199,-3.39,-3.16,-0.169,0.0,-0.123,0.004
8.252,-3.39,-3.162,-0.167,-0.11,-0.203,0.0
8.311,-3.39,-3.291,-0.167,-0.11,-0.404,-0.013
8.372,-4.42,-3.444,-0.155,-0.11,-0.62,-0.002
8.435,-4.42,-3.859,-0.157,-0.11,-0.639,0.006
8.502,-4.42,-4.434,-0.167,-0.11,-0.639,0.008
8.562,-5.9,-4.94,-0.167,-0.11,-0.648,0.0
8.627,-5.9,-5.497,-0.18,-0.11,-0.643,0.0
8.689,-7.3,-6.039,-0.193,-0.11,-0.639,-0.008
8.753,-7.3,-6.587,-0.203,-0.11,-0.643,-0.008
8.811,-7.3,-7.089,-0.207,-0.11,-0.652,-0.002
8.87,-8.76,-7.476,-0.216,-0.11,-0.648,-0.008
8.931,-8.76,-8.094,-0.229,-0.11,-0.65,0.0
8.997,-8.76,-8.564,-0.233,-0.11,-0.652,0.0
9.059,-10.29,-9.093,-0.239,-0.11,-0.652,0.0
9.125,-10.29,-9.69,-0.246,-0.11,-0.652,0.0
9.185,-10.29,-10.221,-0.246,-0.11,-0.652,0.0
9.245,-11.83,-10.751,-0.25,-0.11,-0.654,0.0
9.307,-11.83,-11.261,-0.248,-0.11,-0.654,0.0
9.371,-13.35,-11.8,-0.256,-0.11,-0.654,0.0
9.431,-13.35,-12.336,-0.265,-0.11,-0.66,0.006
9.507,-13.35,-12.668,-0.275,-0.11,-0.679,0.0
9.57,-13.9,-12.73,-0.277,-0.11,-0.684,0.006
9.631,-13.9,-12.74,-0.277,-0.11,-0.684,0.006
9.692,-13.9,-12.74,-0.277,-0.11,-0.684,0.006
9.746,-13.9,-12.742,-0.277,-0.11,-0.684,0.006
9.817,-13.9,-12.749,-0.277,-0.11,-0.69,0.004
9.874,-13.92,-12.749,-0.277,-0.11,-0.692,0.011
9.939,-13.92,-12.749,-0.277,-0.11,-0.694,0.015
10.002,-13.92,-12.751,-0.277,-0.11,-0.696,0.015
10.063,-13.92,-12.751,-0.277,-0.11,-0.696,0.015
10.126,-13.92,-12.751,-0.277,-0.11,-0.696,0.015
10.186,-13.92,-12.751,-0.277,-0.11,-0.696,0.015
10.253,-13.94,-12.751,-0.277,-0.11,-0.696,0.015
10.313,-13.94,-12.734,-0.277,-0.11,-0.682,0.011
10.377,-13.94,-12.694,-0.282,-0.11,-0.633,0.015
10.434,-13.52,-12.586,-0.292,-0.02,-0.468,0.017
10.501,-13.52,-12.586,-0.292,-0.02,-0.254,0.015
10.564,-12.51,-12.586,-0.292,-0.02,-0.171,0.013
10.624,-12.51,-12.507,-0.29,0.0,-0.093,-0.006
10.688,-12.51,-12.076,-0.307,0.0,-0.093,-0.006
10.758,-11.16,-11.578,-0.383,0.0,-0.089,-0.006
10.814,-11.16,-11.013,-0.383,-0.02,-0.089,-0.002
10.874,-11.16,-10.467,-0.383,-0.02,-0.089,-0.002
10.934,-9.6,-9.898,-0.385,-0.02,-0.089,-0.004
10.996,-9.6,-9.349,-0.381,-0.02,-0.089,-0.006
11.057,-8.06,-8.843,-0.383,-0.02,-0.087,-0.004
11.123,-8.06,-8.24,-0.375,-0.02,-0.085,-0.006
11.185,-8.06,-7.726,-0.375,-0.02,-0.083,-0.008
11.247,-6.42,-7.218,-0.377,-0.02,-0.083,-0.008
11.307,-6.42,-6.665,-0.366,-0.02,-0.083,-0.006
11.37,-6.42,-6.09,-0.356,-0.02,-0.085,-0.008
11.433,-4.88,-5.516,-0.347,-0.02,-0.085,-0.006
11.497,-4.88,-4.968,-0.332,-0.02,-0.085,-0.004
11.559,-4.88,-4.369,-0.328,-0.02,-0.087,-0.006
11.618,-3.33,-3.846,-0.33,-0.02,-0.087,-0.006
11.682,-3.33,-3.539,-0.324,-0.02,-0.08,-0.006
11.746,-2.82,-3.408,-0.32,-0.02,-0.068,-0.006
11.809,-2.82,-3.376,-0.317,-0.02,-0.061,-0.006
11.87,-2.82,-3.374,-0.317,-0.02,-0.059,-0.006
11.933,-2.8,-3.372,-0.317,-0.02,-0.051,-0.006
11.993,-2.8,-3.37,-0.315,-0.02,-0.049,-0.006
12.069,-2.8,-3.37,-0.315,-0.02,-0.049,-0.006
12.118,-2.78,-3.37,-0.315,-0.02,-0.049,-0.006
12.18,-2.78,-3.37,-0.315,-0.02,-0.049,-0.006
12.258,-2.78,-3.37,-0.313,-0.02,-0.049,-0.006
12.307,-2.78,-3.37,-0.313,-0.02,-0.049,-0.006
12.383,-2.78,-3.385,-0.309,-0.02,-0.07,-0.002
12.434,-3.16,-3.41,-0.309,-0.02,-0.11,-0.004
12.494,-3.16,-3.505,-0.309,-0.11,-0.199,-0.004
12.569,-3.16,-3.702,-0.305,-0.11,-0.409,-0.019
12.627,-4.17,-3.914,-0.286,-0.11,-0.629,-0.002
12.681,-4.17,-4.219,-0.29,-0.11,-0.65,0.019
12.743,-4.17,-4.741,-0.294,-0.11,-0.643,0.011
12.818,-5.66,-5.404,-0.309,-0.11,-0.648,0.0
12.881,-5.66,-5.893,-0.322,-0.11,-0.648,0.0
12.94,-5.66,-6.392,-0.332,-0.11,-0.646,-0.002
12.994,-7.26,-6.828,-0.349,-0.11,-0.648,-0.002
13.066,-7.26,-7.48,-0.358,-0.11,-0.652,-0.002
13.128,-7.26,-7.973,-0.362,-0.11,-0.654,-0.002
13.186,-8.76,-8.454,-0.383,-0.11,-0.654,-0.002
13.251,-8.76,-9.032,-0.385,-0.11,-0.656,0.002
13.311,-10.3,-9.504,-0.398,-0.11,-0.656,0.002
13.376,-10.3,-10.073,-0.398,-0.11,-0.656,0.002
13.435,-10.3,-10.615,-0.402,-0.11,-0.656,0.004
13.5,-11.94,-11.157,-0.404,-0.11,-0.658,0.004
13.557,-11.94,-11.589,-0.415,-0.11,-0.658,0.004
13.624,-11.94,-11.978,-0.411,-0.11,-0.658,0.004
13.683,-13.49,-12.501,-0.411,-0.11,-0.658,0.004
13.747,-13.49,-12.869,-0.415,-0.11,-0.671,0.008
13.811,-13.49,-13.125,-0.423,-0.11,-0.684,0.008
13.875,-14.0,-13.185,-0.425,-0.11,-0.69,0.011
13.935,-14.0,-13.191,-0.425,-0.11,-0.692,0.011
13.999,-14.02,-13.191,-0.425,-0.11,-0.694,0.011
14.062,-14.02,-13.191,-0.425,-0.11,-0.696,0.015
14.121,-14.02,-13.193,-0.425,-0.11,-0.698,0.021
14.185,-14.02,-13.195,-0.425,-0.11,-0.698,0.021
14.246,-14.02,-13.195,-0.425,-0.11,-0.698,0.019
14.307,-14.02,-13.197,-0.425,-0.11,-0.701,0.023
14.369,-14.04,-13.197,-0.425,-0.11,-0.701,0.023
14.446,-14.04,-13.176,-0.43,-0.11,-0.688,0.03
14.493,-14.04,-13.151,-0.43,-0.11,-0.637,0.034
14.563,-13.6,-12.954,-0.453,-0.02,-0.438,0.04
14.631,-13.6,-12.939,-0.453,-0.02,-0.235,0.034
14.694,-13.6,-12.939,-0.453,-0.02,-0.112,0.025
14.754,-12.36,-12.878,-0.453,-0.02,-0.102,0.013
14.816,-12.36,-12.442,-0.447,-0.02,-0.104,0.017
14.879,-10.88,-11.91,-0.5,-0.02,-0.102,0.021
14.944,-10.88,-11.322,-0.487,-0.02,-0.102,0.023
15.002,-10.88,-10.799,-0.504,-0.02,-0.102,0.023
15.058,-9.33,-10.279,-0.51,-0.02,-0.102,0.021
15.121,-9.33,-9.73,-0.51,-0.02,-0.099,0.021
15.194,-9.33,-9.129,-0.506,-0.02,-0.099,0.023
15.25,-7.75,-8.579,-0.495,-0.02,-0.097,0.021
15.315,-7.75,-8.009,-0.495,-0.02,-0.093,0.015
15.378,-6.27,-7.461,-0.493,-0.02,-0.093,0.015
15.44,-6.27,-6.93,-0.489,-0.02,-0.095,0.019
15.501,-6.27,-6.42,-0.489,-0.02,-0.097,0.019
15.564,-4.7,-5.85,-0.48,-0.02,-0.095,0.021
15.626,-4.7,-5.245,-0.444,-0.02,-0.097,0.021
15.688,-4.7,-4.691,-0.44,-0.02,-0.097,0.021
15.747,-3.2,-4.185,-0.438,-0.02,-0.097,0.019
15.81,-3.2,-3.793,-0.43,-0.02,-0.097,0.019
15.876,-3.2,-3.41,-0.411,-0.02,-0.093,0.015
15.938,-1.75,-2.868,-0.411,-0.02,-0.093,0.015
16.001,-1.75,-2.421,-0.375,-0.02,-0.091,0.013
16.056,-1.2,-2.22,-0.383,-0.02,-0.078,0.006
16.127,-1.2,-2.155,-0.383,-0.02,-0.066,0.013
16.188,-1.2,-2.153,-0.383,-0.02,-0.061,0.011
16.249,-1.18,-2.148,-0.383,-0.02,-0.061,0.011
16.307,-1.18,-2.142,-0.383,-0.02,-0.059,0.011
16.371,-1.18,-2.142,-0.383,-0.02,-0.059,0.013
16.435,-1.16,-2.142,-0.383,-0.02,-0.059,0.013
16.496,-1.16,-2.138,-0.383,-0.02,-0.057,0.013
16.559,-1.16,-2.134,-0.383,-0.02,-0.049,0.008
16.621,-1.14,-2.131,-0.383,-0.02,-0.044,0.006
16.683,-1.14,-2.125,-0.383,-0.02,-0.042,0.006
16.744,-1.14,-2.125,-0.383,-0.02,-0.04,0.006
16.818,-1.14,-2.125,-0.383,-0.02,-0.04,0.006
16.882,-1.14,-2.138,-0.379,-0.02,-0.061,0.006
16.933,-1.14,-2.161,-0.377,-0.02,-0.087,0.006
16.994,-1.58,-2.284,-0.379,-0.02,-0.203,0.006
17.055,-1.58,-2.411,-0.364,-0.11,-0.334,0.0
17.12,-2.61,-2.633,-0.326,-0.11,-0.593,0.002
17.18,-2.61,-2.978,-0.373,-0.11,-0.641,0.006
17.243,-2.61,-3.48,-0.358,-0.11,-0.639,0.019
17.305,-4.02,-4.028,-0.362,-0.11,-0.65,0.011
17.382,-4.02,-4.602,-0.373,-0.1,-0.646,0.015
17.43,-4.02,-5.059,-0.379,-0.1,-0.646,0.011
17.507,-5.5,-5.687,-0.383,-0.1,-0.646,0.011
17.574,-5.5,-6.238,-0.4,-0.1,-0.652,0.006
17.618,-7.03,-6.604,-0.402,-0.1,-0.652,0.006
17.68,-7.03,-7.101,-0.415,-0.1,-0.652,0.006
17.745,-7.03,-7.681,-0.421,-0.1,-0.654,0.006
17.805,-8.55,-8.17,-0.421,-0.1,-0.656,0.006
17.868,-8.55,-8.702,-0.436,-0.11,-0.656,0.006
17.936,-8.55,-9.324,-0.449,-0.11,-0.66,0.011
18.002,-10.06,-9.953,-0.461,-0.11,-0.66,0.011
18.059,-10.06,-10.429,-0.47,-0.11,-0.66,0.011
18.121,-10.06,-10.941,-0.474,-0.11,-0.66,0.013
18.194,-11.6,-11.612,-0.476,-0.11,-0.663,0.013
18.255,-11.6,-12.029,-0.483,-0.11,-0.671,0.008
18.305,-12.13,-12.167,-0.483,-0.11,-0.684,0.008
18.37,-12.13,-12.22,-0.485,-0.11,-0.692,0.013
18.443,-12.13,-12.224,-0.487,-0.11,-0.694,0.013
18.498,-12.17,-12.224,-0.487,-0.11,-0.694,0.011
18.563,-12.17,-12.222,-0.487,-0.11,-0.694,0.017
18.632,-12.17,-12.194,-0.489,-0.11,-0.677,0.025
18.692,-11.73,-12.15,-0.493,-0.11,-0.599,0.03
18.753,-11.73,-11.936,-0.504,-0.02,-0.343,0.032
18.817,-11.73,-11.845,-0.504,-0.02,-0.212,0.032
18.878,-10.5,-11.599,-0.5,-0.02,-0.106,0.019
18.942,-10.5,-11.326,-0.487,-0.02,-0.11,0.019
19.003,-10.5,-10.897,-0.487,-0.02,-0.11,0.019
19.059,-8.93,-10.425,-0.472,-0.02,-0.11,0.017
19.122,-8.93,-9.868,-0.455,-0.02,-0.11,0.017
19.19,-8.93,-9.208,-0.455,-0.02,-0.11,0.017
19.249,-7.39,-8.843,-0.447,-0.02,-0.108,0.017
19.31,-7.39,-8.287,-0.432,-0.02,-0.108,0.017
19.378,-7.39,-7.73,-0.428,-0.02,-0.108,0.017
19.44,-5.73,-7.305,-0.425,-0.02,-0.108,0.019
19.501,-5.73,-6.788,-0.417,-0.02,-0.108,0.017
19.564,-5.73,-6.225,-0.394,-0.02,-0.108,0.019
19.619,-4.21,-5.732,-0.379,-0.02,-0.11,0.019
19.69,-4.21,-5.057,-0.362,-0.02,-0.11,0.015
19.748,-2.7,-4.699,-0.362,-0.02,-0.11,0.015
19.81,-2.7,-4.481,-0.347,-0.02,-0.108,0.013
19.874,-2.7,-3.935,-0.345,-0.02,-0.102,0.013
19.937,-1.22,-3.395,-0.301,-0.02,-0.102,0.008
19.994,-1.22,-2.917,-0.279,-0.02,-0.097,0.011
20.06,-1.22,-2.616,-0.279,-0.02,-0.085,0.006
20.124,-0.7,-2.561,-0.286,-0.02,-0.068,0.011
20.184,-0.7,-2.548,-0.279,-0.02,-0.066,0.011
20.245,-0.7,-2.544,-0.275,-0.02,-0.066,0.011
20.305,-0.69,-2.542,-0.275,-0.02,-0.066,0.011
20.368,-0.69,-2.542,-0.275,-0.02,-0.066,0.011
20.432,-0.69,-2.54,-0.275,-0.02,-0.066,0.013
20.494,-0.69,-2.538,-0.284,-0.02,-0.061,0.008
20.556,-0.69,-2.536,-0.277,-0.02,-0.057,0.006
20.617,-0.69,-2.534,-0.275,-0.02,-0.053,0.006
20.692,-0.67,-2.534,-0.273,-0.02,-0.059,0.006
20.744,-0.67,-2.548,-0.265,-0.02,-0.076,0.008
20.817,-1.07,-2.65,-0.256,-0.02,-0.178,0.015
20.881,-1.07,-2.75,-0.256,-0.11,-0.284,0.011
20.945,-1.07,-2.982,-0.231,-0.11,-0.54,0.013
20.993,-2.0,-3.15,-0.226,-0.11,-0.684,0.023
21.07,-2.0,-3.734,-0.271,-0.11,-0.656,0.023
21.119,-2.0,-4.151,-0.288,-0.11,-0.656,0.025
